timestamp,Open,High,Low,Close,Volume
2025-04-14 05:40:00,84465.86,84478.27,84343.73,84371.12,38.8856
2025-04-14 05:45:00,84371.13,84424.38,84361.83,84411.74,43.29613
2025-04-14 05:50:00,84411.74,84556.86,84411.74,84556.86,33.62654
2025-04-14 05:55:00,84556.86,84579.23,84481.52,84575.18,25.94547
2025-04-14 06:00:00,84575.19,84595.04,84443.5,84443.51,42.96796
2025-04-14 06:05:00,84443.5,84478.02,84279.81,84351.82,211.76582
2025-04-14 06:10:00,84351.82,84484.74,84317.45,84431.61,39.97461
2025-04-14 06:15:00,84431.61,84528.5,84397.84,84519.99,37.13006
2025-04-14 06:20:00,84519.99,84535.82,84405.93,84469.86,39.38443
2025-04-14 06:25:00,84469.86,84469.87,84317.46,84341.84,38.28181
2025-04-14 06:30:00,84341.84,84420.25,84330.0,84394.2,27.6277
2025-04-14 06:35:00,84394.2,84528.76,84394.2,84528.75,31.09676
2025-04-14 06:40:00,84528.75,84579.42,84516.6,84541.74,30.03433
2025-04-14 06:45:00,84541.75,84644.27,84541.75,84612.42,47.5992
2025-04-14 06:50:00,84612.43,84644.91,84521.73,84539.2,44.39064
2025-04-14 06:55:00,84539.19,84624.22,84500.9,84624.21,26.98169
2025-04-14 07:00:00,84624.21,84649.04,84488.29,84541.16,52.46203
2025-04-14 07:05:00,84541.16,84787.07,84541.16,84742.2,109.1098
2025-04-14 07:10:00,84742.2,84754.84,84281.2,84296.58,161.72782
2025-04-14 07:15:00,84296.57,84518.87,84211.06,84473.21,125.36806
2025-04-14 07:20:00,84472.52,84532.92,84328.29,84415.8,35.06569
2025-04-14 07:25:00,84415.79,84485.02,84403.47,84477.48,43.9277
2025-04-14 07:30:00,84477.47,84585.68,84439.68,84465.15,42.51122
2025-04-14 07:35:00,84465.15,84508.73,84377.37,84437.3,27.03201
2025-04-14 07:40:00,84437.31,84548.43,84430.0,84430.01,33.43339
2025-04-14 07:45:00,84430.0,84560.58,84428.41,84484.28,18.24348
2025-04-14 07:50:00,84484.28,84588.0,84448.77,84588.0,19.94986
2025-04-14 07:55:00,84587.99,84636.0,84518.86,84580.76,21.62189
2025-04-14 08:00:00,84580.77,84765.94,84537.0,84722.76,70.94258
2025-04-14 08:05:00,84722.75,84800.0,84656.14,84673.57,46.63844
2025-04-14 08:10:00,84673.58,84673.58,84443.49,84529.62,66.90012
2025-04-14 08:15:00,84529.62,84541.48,84465.66,84519.13,35.79402
2025-04-14 08:20:00,84519.14,84550.26,84440.0,84477.67,34.352
2025-04-14 08:25:00,84477.67,84653.0,84462.0,84613.21,53.3384
2025-04-14 08:30:00,84613.2,84678.64,84489.68,84596.0,41.88972
2025-04-14 08:35:00,84596.01,84716.44,84588.0,84647.1,28.37109
2025-04-14 08:40:00,84647.11,84869.29,84647.11,84821.14,110.05796
2025-04-14 08:45:00,84821.13,84957.27,84769.56,84769.57,200.56574
2025-04-14 08:50:00,84769.57,84780.0,84685.54,84739.14,60.23385
2025-04-14 08:55:00,84739.14,84763.19,84707.54,84763.18,22.88231
2025-04-14 09:00:00,84763.18,84821.08,84740.86,84821.08,20.03986
2025-04-14 09:05:00,84821.09,84890.01,84765.99,84766.0,57.38187
2025-04-14 09:10:00,84766.0,84912.94,84765.99,84868.75,25.6952
2025-04-14 09:15:00,84868.74,84868.75,84794.0,84794.01,26.17513
2025-04-14 09:20:00,84794.01,84806.0,84625.0,84625.01,49.97637
2025-04-14 09:25:00,84625.0,84631.84,84402.81,84496.1,188.7206
2025-04-14 09:30:00,84496.09,84528.66,84431.41,84473.2,35.03133
2025-04-14 09:35:00,84473.2,84473.2,84350.0,84350.01,43.05762
2025-04-14 09:40:00,84350.0,84384.0,84280.49,84368.98,74.69044
2025-04-14 09:45:00,84368.98,84379.86,84250.0,84335.69,51.46071
2025-04-14 09:50:00,84335.68,84437.57,84304.11,84395.32,31.74007
2025-04-14 09:55:00,84395.31,84464.73,84347.97,84442.72,28.53212
2025-04-14 10:00:00,84442.72,84489.79,84434.78,84478.26,31.26121
2025-04-14 10:05:00,84478.26,84551.61,84304.34,84551.61,58.14571
2025-04-14 10:10:00,84551.61,84597.37,84398.12,84398.88,25.53775
2025-04-14 10:15:00,84398.88,84493.09,84391.3,84493.08,23.66804
2025-04-14 10:20:00,84493.09,84641.72,84493.09,84505.07,84.43223
2025-04-14 10:25:00,84505.07,84660.01,84491.73,84628.9,98.66752
2025-04-14 10:30:00,84628.89,84747.56,84628.89,84664.99,52.97074
2025-04-14 10:35:00,84664.99,84664.99,84554.47,84567.14,42.22377
2025-04-14 10:40:00,84567.14,84799.97,84553.79,84792.68,67.79394
2025-04-14 10:45:00,84792.68,84810.41,84722.34,84738.92,47.76368
2025-04-14 10:50:00,84738.91,84800.0,84690.59,84710.05,40.48797
2025-04-14 10:55:00,84710.06,84740.0,84644.59,84656.85,33.46871
2025-04-14 11:00:00,84656.85,84749.99,84500.0,84573.98,46.5188
2025-04-14 11:05:00,84573.99,84825.0,84573.99,84774.45,51.10684
2025-04-14 11:10:00,84774.45,84810.0,84673.51,84791.49,50.17936
2025-04-14 11:15:00,84791.49,84880.0,84762.29,84764.02,63.27902
2025-04-14 11:20:00,84764.02,84780.57,84661.42,84780.57,78.16147
2025-04-14 11:25:00,84780.57,84895.12,84780.56,84848.38,80.18931
2025-04-14 11:30:00,84848.38,84933.0,84848.38,84933.0,49.56717
2025-04-14 11:35:00,84933.0,84965.34,84860.53,84862.25,68.33242
2025-04-14 11:40:00,84862.25,84900.64,84803.44,84826.09,47.0474
2025-04-14 11:45:00,84826.08,84930.78,84817.24,84867.88,54.18396
2025-04-14 11:50:00,84867.88,84939.9,84840.08,84888.05,37.1539
2025-04-14 11:55:00,84888.05,84943.39,84842.59,84927.55,35.92658
2025-04-14 12:00:00,84927.56,85034.13,84869.56,84891.81,116.7043
2025-04-14 12:05:00,84891.82,84932.87,84767.65,84889.66,61.70486
2025-04-14 12:10:00,84889.66,84926.75,84759.87,84775.94,97.98361
2025-04-14 12:15:00,84775.94,84853.83,84752.01,84785.97,38.44259
2025-04-14 12:20:00,84785.98,84969.94,84768.34,84898.44,47.49148
2025-04-14 12:25:00,84898.43,85037.74,84810.92,85032.01,82.59572
2025-04-14 12:30:00,85032.01,85052.49,84933.35,85017.91,71.47258
2025-04-14 12:35:00,85017.9,85179.25,84982.78,85167.52,71.91466
2025-04-14 12:40:00,85167.51,85224.23,85081.09,85146.7,89.58907
2025-04-14 12:45:00,85146.7,85227.27,85131.83,85175.99,62.739
2025-04-14 12:50:00,85175.99,85217.4,85106.43,85106.43,73.96902
2025-04-14 12:55:00,85106.44,85154.15,85006.29,85128.76,51.03597
2025-04-14 13:00:00,85129.62,85279.99,85114.01,85200.32,72.71303
2025-04-14 13:05:00,85200.31,85262.67,85006.41,85017.62,132.82499
2025-04-14 13:10:00,85017.61,85108.95,84979.25,85092.49,47.59515
2025-04-14 13:15:00,85092.49,85270.0,85092.49,85155.17,75.31768
2025-04-14 13:20:00,85155.16,85171.0,84980.0,84995.43,72.30541
2025-04-14 13:25:00,84995.44,85084.91,84944.41,84944.42,67.75674
2025-04-14 13:30:00,84944.42,85057.86,84472.16,84713.65,318.35428
2025-04-14 13:35:00,84713.66,84756.0,84517.45,84636.0,167.04969
2025-04-14 13:40:00,84636.01,84682.7,84296.88,84417.8,227.05054
2025-04-14 13:45:00,84417.8,84534.0,84052.65,84370.07,190.18679
2025-04-14 13:50:00,84370.07,84663.4,84318.86,84644.9,132.58998
2025-04-14 13:55:00,84644.89,84644.9,84368.22,84376.66,68.68005
2025-04-14 14:00:00,84376.66,84606.0,84270.0,84534.36,107.39653
2025-04-14 14:05:00,84534.37,84650.04,84498.92,84518.42,108.28977
2025-04-14 14:10:00,84518.43,84615.99,84422.0,84518.86,69.79987
2025-04-14 14:15:00,84518.87,84615.99,84448.32,84615.99,56.3394
2025-04-14 14:20:00,84615.99,84840.0,84605.14,84840.0,103.29265
2025-04-14 14:25:00,84840.0,85100.0,84786.86,85074.28,154.93248
2025-04-14 14:30:00,85074.47,85118.1,84954.94,85003.98,144.1926
2025-04-14 14:35:00,85003.99,85592.48,84981.35,85592.48,336.31663
2025-04-14 14:40:00,85592.48,85665.98,85373.83,85506.96,364.45192
2025-04-14 14:45:00,85506.95,85769.0,85506.95,85739.94,222.17022
2025-04-14 14:50:00,85739.95,85799.99,85700.0,85732.84,285.11833
2025-04-14 14:55:00,85732.85,85735.99,85393.74,85423.6,219.97047
2025-04-14 15:00:00,85423.6,85468.97,84784.0,84801.88,375.8009
2025-04-14 15:05:00,84801.89,84839.25,84566.03,84839.24,218.4651
2025-04-14 15:10:00,84839.24,84863.99,84488.0,84560.55,151.85831
2025-04-14 15:15:00,84560.55,84745.87,84424.26,84742.13,131.2639
2025-04-14 15:20:00,84742.31,84857.64,84688.57,84816.83,136.27367
2025-04-14 15:25:00,84816.83,84832.91,84540.69,84540.7,127.80497
2025-04-14 15:30:00,84540.7,84753.63,84488.79,84747.76,74.95593
2025-04-14 15:35:00,84747.99,84785.77,84117.46,84173.92,249.9819
2025-04-14 15:40:00,84173.91,84248.96,83852.48,84248.96,358.1215
2025-04-14 15:45:00,84248.95,84282.45,83754.97,83816.73,244.29452
2025-04-14 15:50:00,83816.73,84125.08,83709.25,84094.34,148.37126
2025-04-14 15:55:00,84094.34,84269.97,84071.01,84101.16,84.54938
2025-04-14 16:00:00,84101.16,84391.12,84082.74,84294.0,135.21484
2025-04-14 16:05:00,84294.0,84390.24,84001.09,84001.1,108.41924
2025-04-14 16:10:00,84001.1,84122.16,83863.63,84083.99,117.00902
2025-04-14 16:15:00,84084.0,84365.51,84066.0,84305.98,91.92542
2025-04-14 16:20:00,84305.99,84501.82,84244.38,84327.85,94.67096
2025-04-14 16:25:00,84327.84,84339.99,84129.71,84214.3,79.24375
2025-04-14 16:30:00,84214.3,84400.0,84132.0,84383.61,71.36812
2025-04-14 16:35:00,84383.6,84494.0,84346.36,84458.0,72.1545
2025-04-14 16:40:00,84457.99,84663.81,84428.62,84663.81,104.06252
2025-04-14 16:45:00,84663.81,84669.85,84522.0,84542.0,52.47874
2025-04-14 16:50:00,84542.0,84542.0,84358.0,84502.95,49.53012
2025-04-14 16:55:00,84502.96,84546.56,84333.33,84341.99,49.73138
2025-04-14 17:00:00,84342.0,84680.0,84332.78,84400.01,378.36081
2025-04-14 17:05:00,84400.1,84491.9,84333.33,84420.67,49.26765
2025-04-14 17:10:00,84420.66,84500.0,84377.94,84420.21,30.78882
2025-04-14 17:15:00,84420.22,84420.22,84221.9,84360.0,50.53409
2025-04-14 17:20:00,84360.0,84585.35,84354.0,84559.97,64.6754
2025-04-14 17:25:00,84559.97,84628.0,84471.69,84527.18,45.94036
2025-04-14 17:30:00,84527.17,84590.0,84411.43,84478.19,51.27452
2025-04-14 17:35:00,84478.18,84620.0,84475.09,84570.0,48.80524
2025-04-14 17:40:00,84570.0,84642.67,84502.0,84601.34,46.72129
2025-04-14 17:45:00,84601.35,84647.75,84525.41,84566.03,45.87809
2025-04-14 17:50:00,84566.04,84893.32,84566.03,84868.42,101.16043
2025-04-14 17:55:00,84868.42,84890.89,84770.0,84859.73,42.36857
2025-04-14 18:00:00,84859.73,85052.2,84816.73,85004.01,137.48146
2025-04-14 18:05:00,85004.01,85080.0,84898.0,84946.01,92.23568
2025-04-14 18:10:00,84946.0,84952.54,84838.82,84930.86,70.57749
2025-04-14 18:15:00,84930.86,84986.0,84850.0,84930.0,52.45
2025-04-14 18:20:00,84929.99,84992.24,84839.13,84976.01,69.19287
2025-04-14 18:25:00,84976.0,85021.22,84876.0,84896.22,70.39613
2025-04-14 18:30:00,84896.23,84986.39,84822.0,84948.05,93.13286
2025-04-14 18:35:00,84948.05,84989.48,84865.81,84910.01,53.29849
2025-04-14 18:40:00,84910.01,84943.4,84820.0,84888.53,46.53853
2025-04-14 18:45:00,84888.54,84900.0,84687.21,84899.99,77.77266
2025-04-14 18:50:00,84900.0,84924.35,84782.6,84922.56,122.29929
2025-04-14 18:55:00,84922.55,85008.33,84892.0,84988.04,47.70949
2025-04-14 19:00:00,84988.03,85135.18,84968.0,85034.76,219.79009
2025-04-14 19:05:00,85034.75,85192.0,85027.38,85172.66,92.38212
2025-04-14 19:10:00,85172.67,85208.1,85062.0,85067.04,72.22068
2025-04-14 19:15:00,85067.04,85128.0,84990.56,85016.38,83.40321
2025-04-14 19:20:00,85016.38,85108.0,84971.91,85037.73,75.30379
2025-04-14 19:25:00,85037.73,85037.74,84952.0,84980.0,107.06191
2025-04-14 19:30:00,84980.0,85015.68,84836.0,84988.01,158.86995
2025-04-14 19:35:00,84988.0,85103.82,84924.0,85096.73,123.10422
2025-04-14 19:40:00,85096.73,85166.94,85027.96,85030.3,110.82264
2025-04-14 19:45:00,85030.3,85068.27,84904.0,84965.31,145.89014
2025-04-14 19:50:00,84965.3,85028.15,84798.99,84895.14,168.2499
2025-04-14 19:55:00,84895.14,85037.74,84772.72,84923.07,221.24374
2025-04-14 20:00:00,84923.07,84971.7,84842.23,84894.19,99.96883
2025-04-14 20:05:00,84894.2,84894.2,84710.19,84811.56,124.31871
2025-04-14 20:10:00,84811.55,84849.3,84766.59,84812.0,68.21237
2025-04-14 20:15:00,84811.99,84849.06,84728.84,84822.91,36.70579
2025-04-14 20:20:00,84822.9,84830.76,84696.0,84714.03,44.22407
2025-04-14 20:25:00,84714.04,84748.02,84539.61,84649.99,55.19444
2025-04-14 20:30:00,84649.99,84715.71,84647.1,84676.62,33.66412
2025-04-14 20:35:00,84676.62,84715.0,84582.0,84630.0,31.63951
2025-04-14 20:40:00,84630.0,84678.45,84599.16,84676.58,18.61971
2025-04-14 20:45:00,84676.57,84864.4,84671.49,84855.46,103.7187
2025-04-14 20:50:00,84855.46,84881.69,84815.32,84874.81,51.29855
2025-04-14 20:55:00,84874.8,84937.39,84818.0,84861.82,90.84743
