timestamp,Open,High,Low,Close,Volume
2025-05-01 00:35:00,94266.27,94289.05,94224.09,94256.65,15.79106
2025-05-01 00:40:00,94256.64,94294.39,94256.64,94287.13,9.08449
2025-05-01 00:45:00,94287.12,94383.8,94287.12,94382.28,20.2592
2025-05-01 00:50:00,94382.29,94397.53,94357.94,94387.23,37.24357
2025-05-01 00:55:00,94387.23,94405.47,94324.0,94405.47,30.94426
2025-05-01 01:00:00,94405.46,94493.46,94398.51,94493.45,20.23735
2025-05-01 01:05:00,94493.45,94599.99,94455.52,94560.02,69.11287
2025-05-01 01:10:00,94560.01,94560.02,94500.0,94532.51,20.51469
2025-05-01 01:15:00,94532.51,94698.95,94521.2,94650.01,105.21908
2025-05-01 01:20:00,94650.01,94700.0,94584.54,94625.11,45.61667
2025-05-01 01:25:00,94625.12,94664.46,94612.5,94633.37,19.76912
2025-05-01 01:30:00,94633.37,94678.99,94604.56,94678.98,18.61361
2025-05-01 01:35:00,94678.98,94700.0,94572.12,94572.12,31.7027
2025-05-01 01:40:00,94572.12,94710.0,94485.97,94710.0,87.31394
2025-05-01 01:45:00,94709.99,94709.99,94595.71,94595.72,38.09134
2025-05-01 01:50:00,94595.72,94646.02,94576.05,94646.02,16.67265
2025-05-01 01:55:00,94646.01,94694.2,94590.23,94636.51,29.26231
2025-05-01 02:00:00,94636.5,94690.67,94620.0,94680.0,23.39985
2025-05-01 02:05:00,94679.99,94826.04,94662.0,94762.5,92.64567
2025-05-01 02:10:00,94762.51,94808.0,94701.0,94701.0,22.72479
2025-05-01 02:15:00,94701.0,94779.99,94701.0,94768.68,24.92833
2025-05-01 02:20:00,94768.69,94800.0,94762.55,94799.99,25.86341
2025-05-01 02:25:00,94799.99,94950.0,94788.88,94928.33,163.12225
2025-05-01 02:30:00,94928.33,94949.0,94865.8,94884.98,70.46342
2025-05-01 02:35:00,94884.99,94972.5,94884.98,94923.21,59.84109
2025-05-01 02:40:00,94923.2,94953.43,94827.69,94898.4,53.79257
2025-05-01 02:45:00,94898.4,94920.99,94817.78,94825.56,33.39728
2025-05-01 02:50:00,94825.56,94851.27,94755.76,94807.08,119.76697
2025-05-01 02:55:00,94807.07,94867.46,94772.47,94867.46,201.48015
2025-05-01 03:00:00,94867.46,94919.54,94865.79,94895.72,58.44277
2025-05-01 03:05:00,94895.72,94970.21,94895.37,94962.34,249.29578
2025-05-01 03:10:00,94962.34,95040.3,94705.79,94718.22,269.85017
2025-05-01 03:15:00,94718.22,94779.4,94695.65,94695.65,28.93577
2025-05-01 03:20:00,94695.65,94799.69,94688.75,94787.28,19.96266
2025-05-01 03:25:00,94787.28,94815.14,94787.28,94815.13,25.52889
2025-05-01 03:30:00,94815.13,94861.89,94750.78,94794.03,105.21374
2025-05-01 03:35:00,94794.03,94935.15,94794.03,94891.22,61.50512
2025-05-01 03:40:00,94891.22,94901.16,94720.0,94849.32,262.37232
2025-05-01 03:45:00,94849.32,94849.33,94719.99,94781.57,36.21975
2025-05-01 03:50:00,94781.56,94808.0,94723.67,94738.3,28.16527
2025-05-01 03:55:00,94738.31,94791.82,94738.3,94782.6,12.14545
2025-05-01 04:00:00,94782.6,94826.09,94750.18,94794.72,18.68557
2025-05-01 04:05:00,94795.02,94856.11,94795.02,94841.06,21.45895
2025-05-01 04:10:00,94841.06,94891.07,94800.9,94831.01,20.4389
2025-05-01 04:15:00,94831.0,94839.79,94732.81,94732.81,24.28991
2025-05-01 04:20:00,94732.81,94849.63,94732.81,94825.54,15.91435
2025-05-01 04:25:00,94825.53,94825.53,94740.0,94740.01,15.49156
2025-05-01 04:30:00,94740.01,94782.61,94714.38,94782.61,13.37477
2025-05-01 04:35:00,94782.61,94797.5,94740.0,94751.91,13.3755
2025-05-01 04:40:00,94751.91,94819.83,94751.91,94816.02,55.14511
2025-05-01 04:45:00,94816.02,94866.62,94816.01,94866.61,13.13342
2025-05-01 04:50:00,94866.62,94866.62,94846.5,94863.76,14.20868
2025-05-01 04:55:00,94863.76,94934.99,94860.5,94860.51,33.47575
2025-05-01 05:00:00,94860.51,94949.6,94840.38,94855.99,23.58695
2025-05-01 05:05:00,94856.0,94946.14,94842.28,94907.76,71.98621
2025-05-01 05:10:00,94907.75,94967.0,94907.75,94966.99,20.69504
2025-05-01 05:15:00,94967.0,94980.0,94876.5,94876.5,33.98957
2025-05-01 05:20:00,94876.51,94922.67,94876.5,94920.4,26.50899
2025-05-01 05:25:00,94920.39,94920.39,94869.56,94905.37,18.1233
2025-05-01 05:30:00,94905.38,94939.64,94860.67,94939.02,25.27841
2025-05-01 05:35:00,94939.03,95041.04,94939.02,95011.61,103.92316
2025-05-01 05:40:00,95011.61,95150.0,95002.09,95114.46,147.12387
2025-05-01 05:45:00,95114.47,95178.11,95048.0,95058.47,120.16671
2025-05-01 05:50:00,95058.48,95157.03,95058.47,95095.86,53.10807
2025-05-01 05:55:00,95095.85,95165.0,95068.43,95147.96,32.56115
2025-05-01 06:00:00,95147.97,95180.0,95093.42,95093.43,39.1569
2025-05-01 06:05:00,95093.43,95093.43,95034.11,95065.04,71.91934
2025-05-01 06:10:00,95065.04,95099.31,95034.11,95069.21,35.51574
2025-05-01 06:15:00,95069.21,95107.24,95010.31,95031.53,60.70439
2025-05-01 06:20:00,95031.53,95031.54,95000.0,95017.99,32.15495
2025-05-01 06:25:00,95017.99,95025.39,95000.0,95012.75,23.54628
2025-05-01 06:30:00,95012.74,95025.39,94930.51,94986.2,49.03069
2025-05-01 06:35:00,94986.2,95014.36,94956.98,94956.99,39.04853
2025-05-01 06:40:00,94956.98,94956.99,94840.0,94873.66,48.08671
2025-05-01 06:45:00,94873.67,94873.67,94806.23,94829.49,24.36552
2025-05-01 06:50:00,94829.49,94900.0,94829.49,94879.9,27.00452
2025-05-01 06:55:00,94879.9,94908.9,94858.44,94888.85,16.88134
2025-05-01 07:00:00,94888.85,94888.85,94800.0,94868.22,18.8741
2025-05-01 07:05:00,94868.23,94958.93,94868.22,94956.52,38.84386
2025-05-01 07:10:00,94956.52,94982.66,94935.43,94982.65,12.44255
2025-05-01 07:15:00,94982.65,94998.0,94936.72,94936.72,32.74284
2025-05-01 07:20:00,94936.72,95013.6,94936.72,95005.47,19.3371
2025-05-01 07:25:00,95005.46,95016.72,94988.21,94988.21,14.66321
2025-05-01 07:30:00,94988.2,95020.73,94976.0,95020.73,58.23716
2025-05-01 07:35:00,95020.72,95043.48,95020.72,95043.46,23.09477
2025-05-01 07:40:00,95043.46,95049.06,95042.5,95042.51,33.22927
2025-05-01 07:45:00,95042.5,95050.0,95033.71,95049.99,20.63197
2025-05-01 07:50:00,95049.99,95130.01,95004.0,95033.71,194.19138
2025-05-01 07:55:00,95033.71,95044.96,95025.84,95025.84,10.60183
2025-05-01 08:00:00,95025.84,95086.64,94955.0,94961.79,41.19166
2025-05-01 08:05:00,94961.79,94961.81,94913.04,94934.57,25.56512
2025-05-01 08:10:00,94934.57,95023.75,94934.56,95017.31,13.14038
2025-05-01 08:15:00,95017.31,95143.83,95017.31,95136.32,66.64568
2025-05-01 08:20:00,95136.32,95151.17,95130.03,95130.04,43.66336
2025-05-01 08:25:00,95130.03,95150.0,95095.24,95149.99,36.13119
2025-05-01 08:30:00,95150.0,95155.0,95086.95,95149.99,27.23579
2025-05-01 08:35:00,95149.99,95150.0,95086.95,95086.96,42.54275
2025-05-01 08:40:00,95086.96,95107.91,95080.0,95095.87,11.6098
2025-05-01 08:45:00,95095.88,95147.68,95095.87,95130.71,28.56443
2025-05-01 08:50:00,95130.71,95186.0,95130.7,95184.33,23.08597
2025-05-01 08:55:00,95184.33,95210.16,95184.32,95210.16,64.18849
2025-05-01 09:00:00,95210.16,95215.28,95168.5,95178.0,31.64444
2025-05-01 09:05:00,95177.99,95178.0,95168.47,95168.47,9.67849
2025-05-01 09:10:00,95168.48,95176.0,95140.18,95175.99,11.67885
2025-05-01 09:15:00,95175.99,95215.0,95175.99,95215.0,23.5619
2025-05-01 09:20:00,95215.0,95349.89,95214.99,95348.91,140.50465
2025-05-01 09:25:00,95343.6,95343.63,95299.68,95339.5,40.00136
2025-05-01 09:30:00,95339.5,95440.0,95298.77,95439.99,158.00145
2025-05-01 09:35:00,95440.0,95499.0,95417.56,95434.78,128.44105
2025-05-01 09:40:00,95434.79,95434.79,95392.0,95426.79,45.58977
2025-05-01 09:45:00,95426.79,95498.44,95426.79,95498.44,33.47654
2025-05-01 09:50:00,95498.44,95817.78,95498.43,95724.01,459.76194
2025-05-01 09:55:00,95724.0,95770.72,95518.18,95520.99,77.50645
2025-05-01 10:00:00,95520.99,95733.15,95520.98,95645.99,88.77874
2025-05-01 10:05:00,95645.99,95745.0,95640.0,95640.0,85.9166
2025-05-01 10:10:00,95640.01,95732.59,95611.08,95732.59,43.95991
2025-05-01 10:15:00,95732.58,96230.0,95732.58,96214.0,590.10825
2025-05-01 10:20:00,96214.0,96396.31,96124.54,96227.34,325.80227
2025-05-01 10:25:00,96227.35,96333.0,96227.35,96318.77,103.9988
2025-05-01 10:30:00,96318.76,96391.31,96113.91,96140.34,190.80151
2025-05-01 10:35:00,96140.35,96212.29,96074.36,96150.8,85.10675
2025-05-01 10:40:00,96150.01,96192.83,96076.94,96139.98,80.42399
2025-05-01 10:45:00,96139.98,96148.79,95896.79,95931.5,91.32977
2025-05-01 10:50:00,95931.49,96171.79,95923.1,96171.78,116.03383
2025-05-01 10:55:00,96171.78,96191.07,96118.45,96169.01,63.53668
2025-05-01 11:00:00,96169.01,96250.4,96126.23,96161.86,122.23771
2025-05-01 11:05:00,96161.86,96170.59,96071.18,96100.44,103.44236
2025-05-01 11:10:00,96100.44,96170.0,96100.44,96162.99,35.39168
2025-05-01 11:15:00,96162.99,96191.41,96020.0,96084.0,64.24872
2025-05-01 11:20:00,96084.0,96096.17,95940.85,95940.85,64.70391
2025-05-01 11:25:00,95940.85,95952.61,95836.57,95927.49,74.15559
2025-05-01 11:30:00,95927.5,96049.75,95922.5,95935.05,69.47429
2025-05-01 11:35:00,95935.04,96050.0,95935.04,96050.0,50.43612
2025-05-01 11:40:00,96050.0,96156.32,96040.0,96101.99,41.54739
2025-05-01 11:45:00,96101.99,96179.42,96101.99,96153.12,63.32855
2025-05-01 11:50:00,96153.12,96239.08,96153.12,96164.31,72.38036
2025-05-01 11:55:00,96164.3,96223.56,96152.46,96180.01,26.53059
2025-05-01 12:00:00,96180.01,96229.66,96126.6,96182.16,60.13362
2025-05-01 12:05:00,96182.15,96256.0,96150.76,96256.0,50.17959
2025-05-01 12:10:00,96255.99,96334.02,96234.25,96265.62,114.26564
2025-05-01 12:15:00,96265.63,96288.46,96160.0,96169.99,37.19453
2025-05-01 12:20:00,96169.99,96381.36,96169.99,96374.01,130.23531
2025-05-01 12:25:00,96374.01,96407.32,96191.3,96197.61,51.09582
2025-05-01 12:30:00,96197.6,96298.69,96116.14,96243.48,71.70591
2025-05-01 12:35:00,96243.47,96300.0,96230.0,96267.98,57.35233
2025-05-01 12:40:00,96267.98,96463.18,96252.34,96423.61,111.80276
2025-05-01 12:45:00,96423.62,96434.79,96251.99,96409.99,78.21758
2025-05-01 12:50:00,96410.0,96410.0,96331.88,96353.48,28.5011
2025-05-01 12:55:00,96353.49,96380.0,96279.17,96373.2,31.48881
2025-05-01 13:00:00,96373.2,96403.09,96304.34,96372.87,49.51272
2025-05-01 13:05:00,96372.87,96440.0,96340.47,96432.0,31.38897
2025-05-01 13:10:00,96431.99,96509.65,96406.37,96509.65,101.30672
2025-05-01 13:15:00,96509.65,96531.06,96456.57,96491.38,91.89893
2025-05-01 13:20:00,96491.39,96734.89,96491.38,96599.99,184.37793
2025-05-01 13:25:00,96599.99,96659.22,96535.4,96642.0,89.67094
2025-05-01 13:30:00,96642.01,96650.93,96293.62,96296.08,233.58865
2025-05-01 13:35:00,96296.09,96476.57,96151.0,96186.0,184.23546
2025-05-01 13:40:00,96186.0,96259.77,95925.23,96163.07,221.67592
2025-05-01 13:45:00,96163.08,96256.0,95961.66,96160.37,127.36157
2025-05-01 13:50:00,96160.37,96209.6,95901.32,95959.13,280.39631
2025-05-01 13:55:00,95959.12,95992.12,95769.66,95809.52,145.07898
2025-05-01 14:00:00,95809.52,96150.0,95809.52,96041.98,324.77573
2025-05-01 14:05:00,96041.97,96240.47,96041.97,96158.35,258.18879
2025-05-01 14:10:00,96158.36,96233.43,96000.0,96224.0,271.34237
2025-05-01 14:15:00,96223.99,96459.04,96223.99,96311.7,350.15274
2025-05-01 14:20:00,96311.7,96394.44,96251.18,96341.13,218.8185
2025-05-01 14:25:00,96341.14,96424.0,96284.46,96404.01,206.13912
2025-05-01 14:30:00,96404.01,96472.8,96173.91,96357.6,302.47184
2025-05-01 14:35:00,96357.59,96689.7,96321.58,96547.84,298.50517
2025-05-01 14:40:00,96547.84,96611.72,96368.0,96368.0,94.42353
2025-05-01 14:45:00,96368.0,96531.99,96328.86,96510.0,95.67657
2025-05-01 14:50:00,96510.0,96637.55,96497.39,96609.98,87.02081
2025-05-01 14:55:00,96609.98,96908.28,96609.98,96827.99,260.36306
2025-05-01 15:00:00,96828.0,96927.34,96751.3,96927.34,233.75356
2025-05-01 15:05:00,96927.34,97014.56,96822.85,97014.56,213.24061
2025-05-01 15:10:00,97014.55,97421.0,97014.55,97384.98,557.98021
2025-05-01 15:15:00,97384.97,97424.02,97100.0,97113.21,250.32583
2025-05-01 15:20:00,97113.21,97139.66,96971.23,96994.48,142.53454
2025-05-01 15:25:00,96994.47,97200.0,96976.07,97126.0,154.89993
2025-05-01 15:30:00,97125.99,97169.59,96960.32,96960.33,98.20483
2025-05-01 15:35:00,96960.33,97188.0,96940.72,97133.84,82.71342
2025-05-01 15:40:00,97133.84,97198.68,96988.05,97010.46,79.32717
2025-05-01 15:45:00,97010.47,97068.0,96911.36,96938.68,87.81045
2025-05-01 15:50:00,96938.68,97020.36,96908.45,96912.36,76.33867
2025-05-01 15:55:00,96912.36,96912.37,96851.67,96854.3,91.8186
2025-05-01 16:00:00,96854.31,97028.59,96854.3,97028.59,87.45396
2025-05-01 16:05:00,97028.58,97150.0,96992.07,97149.99,82.25432
2025-05-01 16:10:00,97149.99,97150.0,97043.79,97087.3,67.49116
2025-05-01 16:15:00,97087.3,97087.3,96880.24,97009.39,68.0423
2025-05-01 16:20:00,97009.39,97114.91,97008.88,97061.75,49.88335
2025-05-01 16:25:00,97061.75,97214.29,97061.75,97209.54,91.92942
2025-05-01 16:30:00,97209.54,97322.5,97166.19,97295.26,86.78494
2025-05-01 16:35:00,97295.25,97332.0,97216.29,97326.91,76.05297
2025-05-01 16:40:00,97326.91,97367.26,97228.01,97336.0,89.27675
2025-05-01 16:45:00,97335.99,97357.38,97220.0,97224.52,62.09763
2025-05-01 16:50:00,97224.51,97235.38,97049.63,97096.33,137.88399
2025-05-01 16:55:00,97096.34,97160.38,96980.3,97007.14,61.12729
2025-05-01 17:00:00,97007.15,97178.03,96969.29,97160.38,80.14803
2025-05-01 17:05:00,97160.38,97175.67,97103.98,97157.75,32.18264
2025-05-01 17:10:00,97157.74,97173.95,97078.36,97102.5,71.34704
2025-05-01 17:15:00,97102.5,97216.99,97102.5,97153.35,67.9259
2025-05-01 17:20:00,97153.35,97182.54,97060.0,97060.0,39.56088
2025-05-01 17:25:00,97060.0,97060.01,96833.33,96873.46,122.78147
2025-05-01 17:30:00,96873.45,97003.24,96873.45,96973.74,47.86102
2025-05-01 17:35:00,96973.75,96998.76,96738.1,96744.0,44.20215
2025-05-01 17:40:00,96744.01,96744.01,96514.24,96577.99,129.91291
2025-05-01 17:45:00,96577.99,96667.65,96541.37,96601.02,66.07625
2025-05-01 17:50:00,96601.02,96773.59,96601.01,96773.59,47.87344
2025-05-01 17:55:00,96773.59,96806.22,96760.35,96794.17,25.98426
2025-05-01 18:00:00,96794.18,96860.07,96716.43,96726.85,54.58471
2025-05-01 18:05:00,96726.84,96792.0,96726.84,96738.28,29.98761
2025-05-01 18:10:00,96738.28,96759.06,96602.6,96602.6,100.21252
2025-05-01 18:15:00,96602.6,96650.01,96577.82,96650.01,59.4344
2025-05-01 18:20:00,96650.0,96650.0,96524.0,96599.99,92.80291
2025-05-01 18:25:00,96600.0,96600.0,96484.12,96484.12,62.735
2025-05-01 18:30:00,96484.12,96630.41,96425.22,96622.64,78.37148
2025-05-01 18:35:00,96622.64,96693.8,96622.64,96691.61,37.85691
2025-05-01 18:40:00,96691.61,96762.57,96659.94,96762.57,40.60939
2025-05-01 18:45:00,96762.57,96975.3,96762.56,96908.57,104.05372
2025-05-01 18:50:00,96908.58,96943.47,96816.47,96849.06,55.76118
2025-05-01 18:55:00,96849.06,96891.18,96809.52,96869.55,29.37939
2025-05-01 19:00:00,96869.56,96882.72,96728.77,96769.84,63.77545
2025-05-01 19:05:00,96769.85,96769.85,96580.0,96580.0,38.18369
2025-05-01 19:10:00,96580.0,96594.67,96480.0,96495.49,76.59826
2025-05-01 19:15:00,96495.49,96619.05,96424.44,96602.0,102.08049
2025-05-01 19:20:00,96602.01,96622.65,96451.73,96451.73,48.48011
2025-05-01 19:25:00,96451.74,96499.59,96429.08,96467.32,32.1783
2025-05-01 19:30:00,96467.33,96619.05,96450.26,96619.04,38.48663
2025-05-01 19:35:00,96619.04,96699.07,96605.12,96642.85,49.20911
2025-05-01 19:40:00,96642.86,96650.0,96509.43,96513.16,27.53752
2025-05-01 19:45:00,96513.15,96611.12,96488.0,96611.12,56.92347
2025-05-01 19:50:00,96611.12,96656.66,96504.0,96646.51,44.63187
2025-05-01 19:55:00,96646.5,96646.51,96461.98,96523.26,140.79423
2025-05-01 20:00:00,96523.26,96579.37,96312.24,96326.01,106.06657
2025-05-01 20:05:00,96326.01,96641.09,96326.01,96565.94,115.39766
2025-05-01 20:10:00,96565.94,96724.0,96479.38,96724.0,123.61346
2025-05-01 20:15:00,96724.0,96885.77,96723.99,96820.0,117.35937
2025-05-01 20:20:00,96820.0,96832.0,96725.65,96757.8,39.70027
2025-05-01 20:25:00,96757.8,96853.52,96707.54,96707.55,45.31523
2025-05-01 20:30:00,96707.55,96772.0,96552.25,96603.6,93.88392
2025-05-01 20:35:00,96603.61,96633.8,96520.38,96633.79,29.19469
2025-05-01 20:40:00,96633.8,96672.9,96580.0,96580.0,34.3136
2025-05-01 20:45:00,96580.01,96611.12,96493.54,96493.55,29.38837
2025-05-01 20:50:00,96493.54,96529.68,96382.28,96410.01,43.93483
2025-05-01 20:55:00,96410.01,96441.39,96340.9,96407.9,40.22825
